AccidentYear,STATE,STATENAME,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERSONS,PERMVIT,PERNOTMVIT,COUNTY,COUNTYNAME,CITYNAME,DAY,MONTH,YEAR,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,MINUTENAME,NHSNAME,ROUTE,ROUTENAME,TWAY_ID,TWAY_ID2,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,MILEPT,MILEPTNAME,LATITUDENAME,LONGITUDNAME,SP_JURNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,WRK_ZONENAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,NOT_HOUR,NOT_HOURNAME,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MNNAME,FATALS,DRUNK_DR
2018,4,Arizona,40357,2,2,0,0,4,4,0,12,LA PAZ (12),NOT APPLICABLE,12,5,2018,7,Saturday,20,8:00pm-8:59pm,57,This section IS ON the NHS,3,State Highway,SR-95,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,466,466,34.25679444,-114.14808889,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,20,8:00pm-8:59pm,57,21,9:00pm-9:59pm,1,99,Unknown,Unknown EMS Hospital Arrival Time,1,1
2018,4,Arizona,40358,1,1,0,1,3,3,1,19,PIMA (19),TUCSON,12,5,2018,7,Saturday,21,9:00pm-9:59pm,3,This section IS NOT on the NHS,6,Local Street - Municipality,VALENCIA RD,MIDVALE PARK RD,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,32.133875,-110.99904167,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,21,9:00pm-9:59pm,7,21,9:00pm-9:59pm,8,21,9:00pm-9:59pm,43,1,0
2018,4,Arizona,40360,2,2,0,0,2,2,0,21,PINAL (21),CASA GRANDE,14,5,2018,2,Monday,18,6:00pm-6:59pm,48,This section IS ON the NHS,3,State Highway,SR-287 FLORENCE BLVD,PEART RD,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,20,20,32.87956944,-111.72282778,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,18,6:00pm-6:59pm,48,18,6:00pm-6:59pm,50,19,7:00pm-7:59pm,11,1,0
2018,4,Arizona,40361,3,3,0,0,3,3,0,15,MOHAVE (15),LAKE HAVASU CITY,14,5,2018,2,Monday,20,8:00pm-8:59pm,15,This section IS NOT on the NHS,6,Local Street - Municipality,KIOWA BLVD,DATE PALM DR,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,34.51662778,-114.30419722,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,20,8:00pm-8:59pm,15,20,8:00pm-8:59pm,21,20,8:00pm-8:59pm,53,1,0
2018,4,Arizona,40362,4,4,0,0,9,9,0,21,PINAL (21),NOT APPLICABLE,14,5,2018,2,Monday,20,8:00pm-8:59pm,20,This section IS ON the NHS,3,State Highway,SR-347,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,234,234,33.20410278,-111.99397222,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,20,8:00pm-8:59pm,22,20,8:00pm-8:59pm,30,99,Unknown,Unknown EMS Hospital Arrival Time,2,1
2018,4,Arizona,40363,1,1,0,0,2,2,0,13,MARICOPA (13),AVONDALE,15,5,2018,3,Tuesday,8,8:00am-8:59am,9,This section IS ON the NHS,1,Interstate,I-10,,2,Urban,1,Interstate,1,State Highway Agency,1322,1322,33.46087222,-112.29889722,No Special Jurisdiction,25,Concrete Traffic Barrier,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,3,On Median,1,Daylight,1,Clear,0,8,8:00am-8:59am,9,8,8:00am-8:59am,9,8,8:00am-8:59am,26,1,0
2018,4,Arizona,40364,1,1,0,0,7,7,0,15,MOHAVE (15),NOT APPLICABLE,15,5,2018,3,Tuesday,16,4:00pm-4:59pm,41,This section IS ON the NHS,3,State Highway,SR-68,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,108,108,35.20176667,-114.40353056,No Special Jurisdiction,52,Guardrail End,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,3,On Median,1,Daylight,1,Clear,0,16,4:00pm-4:59pm,43,16,4:00pm-4:59pm,58,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2018,4,Arizona,40365,2,2,0,0,3,3,0,13,MARICOPA (13),TEMPE,16,5,2018,4,Wednesday,11,11:00am-11:59am,35,This section IS NOT on the NHS,6,Local Street - Municipality,UNIVERSITY DR,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.4221,-111.89367222,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,4,Driveway Access,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,11,11:00am-11:59am,35,11,11:00am-11:59am,41,11,11:00am-11:59am,54,1,0
2018,4,Arizona,40366,7,7,0,0,11,11,0,19,PIMA (19),NOT APPLICABLE,16,5,2018,4,Wednesday,12,12:00pm-12:59pm,50,This section IS NOT on the NHS,4,County Road,CR-FLOWING WELLS RD,CR-WETMORE RD,2,Urban,4,Minor Arterial,2,County Highway Agency,0,None,32.28676389,-110.99498611,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,12,12:00pm-12:59pm,50,12,12:00pm-12:59pm,55,13,1:00pm-1:59pm,0,1,0
2018,4,Arizona,40367,2,2,0,0,2,2,0,15,MOHAVE (15),NOT APPLICABLE,16,5,2018,4,Wednesday,17,5:00pm-5:59pm,15,This section IS ON the NHS,1,Interstate,I-40,,1,Rural,1,Interstate,1,State Highway Agency,819,819,35.17007222,-113.52304444,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,3,On Median,1,Daylight,1,Clear,0,17,5:00pm-5:59pm,16,17,5:00pm-5:59pm,48,18,6:00pm-6:59pm,35,1,0
2018,4,Arizona,40368,1,1,0,0,1,1,0,13,MARICOPA (13),MESA,18,5,2018,6,Friday,17,5:00pm-5:59pm,35,This section IS NOT on the NHS,6,Local Street - Municipality,RIO SALADO PKWY,WESTWOOD,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,None,33.42949444,-111.85220278,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,None,4,On Roadside,1,Daylight,1,Clear,0,17,5:00pm-5:59pm,37,17,5:00pm-5:59pm,40,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2018,4,Arizona,40369,2,2,0,0,3,3,0,27,YUMA (27),YUMA,18,5,2018,6,Friday,22,10:00pm-10:59pm,39,This section IS NOT on the NHS,6,Local Street - Municipality,16TH ST,45TH AVE,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,32.69841944,-114.67588611,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2,Intersection,3,T-Intersection,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,1,1
2018,4,Arizona,40370,1,1,0,1,2,2,1,13,MARICOPA (13),PHOENIX,20,5,2018,1,Sunday,23,11:00pm-11:59pm,5,This section IS NOT on the NHS,6,Local Street - Municipality,35TH AVE,JOAN DE ARC AVE,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.60707778,-112.13386944,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,3,T-Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2018,4,Arizona,40371,2,2,0,0,2,2,0,27,YUMA (27),NOT APPLICABLE,21,5,2018,2,Monday,17,5:00pm-5:59pm,46,This section IS ON the NHS,2,U.S. Highway,US-95,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,337,337,32.699925,-114.44295,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,17,5:00pm-5:59pm,47,17,5:00pm-5:59pm,58,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,1
2018,4,Arizona,40372,6,6,0,0,7,7,0,13,MARICOPA (13),MESA,23,5,2018,4,Wednesday,8,8:00am-8:59am,7,This section IS ON the NHS,2,U.S. Highway,US-60,,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,1521,1521,33.38626944,-111.76887222,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,8,8:00am-8:59am,9,8,8:00am-8:59am,15,8,8:00am-8:59am,34,1,0
2018,4,Arizona,40373,4,4,0,0,7,7,0,13,MARICOPA (13),MESA,23,5,2018,4,Wednesday,11,11:00am-11:59am,28,This section IS NOT on the NHS,6,Local Street - Municipality,MESA DR,MAIN ST,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.41515556,-111.82295556,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,11,11:00am-11:59am,28,11,11:00am-11:59am,30,11,11:00am-11:59am,53,2,0
2018,4,Arizona,40375,1,1,0,1,1,1,1,13,MARICOPA (13),MESA,24,5,2018,5,Thursday,11,11:00am-11:59am,0,This section IS ON the NHS,3,State Highway,SR-202,,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,219,219,33.475925,-111.70614444,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,1,Yes,18,Through Roadway,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,10,10:00am-10:59am,57,11,11:00am-11:59am,15,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2018,4,Arizona,40376,3,3,0,1,3,3,1,13,MARICOPA (13),PHOENIX,25,5,2018,6,Friday,22,10:00pm-10:59pm,30,This section IS NOT on the NHS,6,Local Street - Municipality,MCDOWELL RD,,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,33.46596944,-112.16998333,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,22,10:00pm-10:59pm,30,22,10:00pm-10:59pm,30,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2018,4,Arizona,40377,2,2,0,0,5,5,0,17,NAVAJO (17),NOT APPLICABLE,27,5,2018,1,Sunday,22,10:00pm-10:59pm,8,This section IS NOT on the NHS,3,State Highway,SR-264,,1,Rural,4,Minor Arterial,1,State Highway Agency,647,647,35.79826944,-110.45718889,Indian Reservation,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,22,10:00pm-10:59pm,35,22,10:00pm-10:59pm,38,99,Unknown,Unknown EMS Hospital Arrival Time,2,0
2018,4,Arizona,40378,1,1,0,0,1,1,0,3,COCHISE (3),NOT APPLICABLE,28,5,2018,2,Monday,5,5:00am-5:59am,49,This section IS NOT on the NHS,4,County Road,CR-FORT GRANT RD,,1,Rural,5,Major Collector,2,County Highway Agency,0,None,32.41757778,-109.92698611,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,1,Daylight,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2018,4,Arizona,40379,4,4,0,0,6,6,0,25,YAVAPAI (25),PRESCOTT,29,5,2018,3,Tuesday,8,8:00am-8:59am,38,This section IS ON the NHS,3,State Highway,SR-69,PRESCOTT LAKES PKWY,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,318,318,34.55185,-112.41087222,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,8,8:00am-8:59am,38,8,8:00am-8:59am,42,9,9:00am-9:59am,44,1,0
2018,4,Arizona,40380,1,1,0,0,1,1,0,27,YUMA (27),NOT APPLICABLE,30,5,2018,4,Wednesday,2,2:00am-2:59am,23,This section IS ON the NHS,1,Interstate,I-8,,1,Rural,1,Interstate,1,State Highway Agency,405,405,32.68760278,-113.99308056,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,2,2:00am-2:59am,31,2,2:00am-2:59am,47,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2018,4,Arizona,40381,2,2,0,0,3,3,0,19,PIMA (19),TUCSON,30,5,2018,4,Wednesday,10,10:00am-10:59am,10,This section IS NOT on the NHS,6,Local Street - Municipality,CRAYCROFT RD,29TH ST,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,32.19964167,-110.87510833,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,10,10:00am-10:59am,10,10,10:00am-10:59am,14,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2018,4,Arizona,40382,1,1,0,1,2,2,1,25,YAVAPAI (25),COTTONWOOD,31,5,2018,5,Thursday,20,8:00pm-8:59pm,34,This section IS NOT on the NHS,6,Local Street - Municipality,MAIN ST,CHERRY ST,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,34.73223333,-112.00970278,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,20,8:00pm-8:59pm,34,20,8:00pm-8:59pm,39,20,8:00pm-8:59pm,53,1,0
2018,4,Arizona,40383,2,2,0,2,2,2,2,13,MARICOPA (13),PHOENIX,31,5,2018,5,Thursday,23,11:00pm-11:59pm,59,This section IS NOT on the NHS,6,Local Street - Municipality,35TH AVE,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.49720556,-112.13421389,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,0,0:00am-0:59am,0,0,0:00am-0:59am,6,0,0:00am-0:59am,19,1,0
2018,4,Arizona,40384,2,2,0,0,6,6,0,19,PIMA (19),NOT APPLICABLE,27,5,2018,1,Sunday,10,10:00am-10:59am,20,This section IS NOT on the NHS,4,County Road,CR-RIVER RD,CR-LA CANADA DR,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,0,None,32.29751667,-110.9952,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,10,10:00am-10:59am,45,10,10:00am-10:59am,50,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2018,4,Arizona,40385,2,2,0,0,2,2,0,3,COCHISE (3),SIERRA VISTA,7,5,2018,2,Monday,16,4:00pm-4:59pm,32,This section IS NOT on the NHS,6,Local Street - Municipality,BUFFALO SOLDIER TRL,GOLF LINKS RD,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,31.54008611,-110.300075,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,16,4:00pm-4:59pm,34,16,4:00pm-4:59pm,40,99,Unknown,Unknown EMS Hospital Arrival Time,1,1
2018,4,Arizona,40386,2,2,0,0,6,6,0,21,PINAL (21),NOT APPLICABLE,18,5,2018,6,Friday,16,4:00pm-4:59pm,53,This section IS ON the NHS,2,U.S. Highway,US-60,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1863,1863,33.27251389,-111.24011944,No Special Jurisdiction,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,16,4:00pm-4:59pm,55,17,5:00pm-5:59pm,6,18,6:00pm-6:59pm,17,1,1
2018,4,Arizona,40387,1,1,0,0,8,8,0,21,PINAL (21),NOT APPLICABLE,19,5,2018,7,Saturday,22,10:00pm-10:59pm,40,This section IS ON the NHS,1,Interstate,I-10,,2,Urban,1,Interstate,1,State Highway Agency,1866,1866,32.99081944,-111.74291944,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,22,10:00pm-10:59pm,40,22,10:00pm-10:59pm,49,0,0:00am-0:59am,49,3,0
2018,4,Arizona,40388,2,2,0,0,3,3,0,21,PINAL (21),NOT APPLICABLE,20,5,2018,1,Sunday,19,7:00pm-7:59pm,34,This section IS ON the NHS,2,U.S. Highway,US-60,QUEEN VALLEY RD,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1824,1824,33.25797222,-111.30362778,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,19,7:00pm-7:59pm,39,19,7:00pm-7:59pm,48,99,Unknown,Unknown EMS Hospital Arrival Time,1,1
2018,4,Arizona,40389,2,2,0,0,3,3,0,19,PIMA (19),MARANA,30,5,2018,4,Wednesday,0,0:00am-0:59am,5,This section IS ON the NHS,1,Interstate,I-10,,2,Urban,1,Interstate,1,State Highway Agency,2480,2480,32.34855556,-111.07876944,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,Construction,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,0,0:00am-0:59am,8,0,0:00am-0:59am,16,0,0:00am-0:59am,48,1,0
2018,4,Arizona,40390,1,1,0,0,1,1,0,3,COCHISE (3),BISBEE,10,5,2018,5,Thursday,5,5:00am-5:59am,40,This section IS NOT on the NHS,6,Local Street - Municipality,BISBEE RD,3RD ST,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,None,31.42186389,-109.88660833,No Special Jurisdiction,19,Building,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,3,T-Intersection,None,4,On Roadside,4,Dawn,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2018,4,Arizona,40391,3,3,0,0,4,4,0,21,PINAL (21),NOT APPLICABLE,10,5,2018,5,Thursday,23,11:00pm-11:59pm,33,This section IS ON the NHS,1,Interstate,I-10,,1,Rural,1,Interstate,1,State Highway Agency,1693,1693,33.20076111,-111.90611111,Indian Reservation,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2018,4,Arizona,40392,1,1,0,0,7,7,0,25,YAVAPAI (25),NOT APPLICABLE,13,5,2018,1,Sunday,6,6:00am-6:59am,20,This section IS ON the NHS,1,Interstate,I-17,,1,Rural,1,Interstate,1,State Highway Agency,608,608,34.22959167,-112.11112222,No Special Jurisdiction,52,Guardrail End,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,3,On Median,1,Daylight,1,Clear,0,6,6:00am-6:59am,21,6,6:00am-6:59am,40,7,7:00am-7:59am,30,1,0
2018,4,Arizona,40393,2,2,0,0,2,2,0,13,MARICOPA (13),SCOTTSDALE,18,5,2018,6,Friday,14,2:00pm-2:59pm,44,This section IS NOT on the NHS,6,Local Street - Municipality,MCKELLIPS RD,74TH ST,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,33.45125278,-111.92217778,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,None,1,On Roadway,1,Daylight,1,Clear,1,14,2:00pm-2:59pm,47,14,2:00pm-2:59pm,51,15,3:00pm-3:59pm,1,1,0
2018,4,Arizona,40394,3,3,0,0,5,5,0,7,GILA (7),PAYSON,29,5,2018,3,Tuesday,14,2:00pm-2:59pm,20,This section IS NOT on the NHS,3,State Highway,SR-87,MALIBU DR,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,1353,1353,34.24489167,-111.32282778,No Special Jurisdiction,59,Traffic Sign Support,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,None,3,On Median,1,Daylight,1,Clear,0,14,2:00pm-2:59pm,23,14,2:00pm-2:59pm,27,14,2:00pm-2:59pm,39,1,0
2018,4,Arizona,40395,2,2,0,0,6,6,0,13,MARICOPA (13),NOT APPLICABLE,13,4,2018,6,Friday,16,4:00pm-4:59pm,25,This section IS ON the NHS,1,Interstate,I-8,,1,Rural,1,Interstate,1,State Highway Agency,971,971,32.89066667,-113.05941944,No Special Jurisdiction,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,3,On Median,1,Daylight,1,Clear,0,16,4:00pm-4:59pm,30,16,4:00pm-4:59pm,59,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2018,4,Arizona,40396,1,1,0,1,2,2,1,13,MARICOPA (13),GLENDALE,20,5,2018,1,Sunday,0,0:00am-0:59am,19,This section IS NOT on the NHS,6,Local Street - Municipality,59TH AVE,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.54164722,-112.18618056,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2018,4,Arizona,40397,1,1,0,0,1,1,0,12,LA PAZ (12),NOT APPLICABLE,29,5,2018,3,Tuesday,20,8:00pm-8:59pm,31,This section IS NOT on the NHS,8,Other,2ND AVE,AGENCY RD,1,Rural,7,Local,98,Not Reported,0,None,34.14610556,-114.30769722,Indian Reservation,24,Guardrail Face,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,10,L-Intersection,None,4,On Roadside,5,Dusk,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2018,4,Arizona,40398,1,1,0,0,4,4,0,12,LA PAZ (12),NOT APPLICABLE,24,4,2018,3,Tuesday,14,2:00pm-2:59pm,23,This section IS NOT on the NHS,8,Other,LEVEE RD,,1,Rural,7,Local,98,Not Reported,0,None,Reported as Unknown,Reported as Unknown,Indian Reservation,99,Reported as Unknown,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,1,Daylight,98,Not Reported,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),Not Applicable (Not Transported),4,0
2018,4,Arizona,40399,1,1,0,1,1,1,1,13,MARICOPA (13),PHOENIX,1,5,2018,3,Tuesday,20,8:00pm-8:59pm,48,This section IS NOT on the NHS,6,Local Street - Municipality,83RD AVE,,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,33.47596389,-112.23775278,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,20,8:00pm-8:59pm,50,20,8:00pm-8:59pm,50,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2018,4,Arizona,40400,1,1,0,0,5,5,0,19,PIMA (19),NOT APPLICABLE,6,5,2018,1,Sunday,14,2:00pm-2:59pm,30,This section IS NOT on the NHS,3,State Highway,SR-68,,1,Rural,4,Minor Arterial,1,State Highway Agency,142,142,32.20395833,-112.52633333,Indian Reservation,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,1,Daylight,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,2,1
2018,4,Arizona,40401,1,1,0,1,1,1,1,13,MARICOPA (13),PHOENIX,12,5,2018,7,Saturday,22,10:00pm-10:59pm,7,This section IS NOT on the NHS,6,Local Street - Municipality,43RD AVE,,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,Reported as Unknown,Reported as Unknown,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,6,Dark - Unknown Lighting,98,Not Reported,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,1
